date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:06:18	2496/2496	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-9c0%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/icons/pdf.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/icons/pdf.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:18	30581/30581	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-7775%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-23.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-23.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:19	49746/49746	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-c252%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/02.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/02.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:19	198784/198784	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-30880%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/01.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/01.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:20	63420/63420	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-f7bc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/03.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/03.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:20	47728/47728	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-ba70%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/04.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/04.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:20	39321/39321	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-9999%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/05.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/05.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:21	101611/101611	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-18ceb%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/06.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/sidebar-bg/06.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:21	289639/289639	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4e22ab-46b67%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/vendors.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/vendors.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:21	24437/24437	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd91471-5f75%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/switchery.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/switchery.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:21	40312/40312	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4e22ab-9d78%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/chartist.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/chartist.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:22	15933/15933	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e2d-3e3d%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/core/app-menu.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/core/app-menu.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:22	449571/449571	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e2feb7a-6dc23%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/apexcharts.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/apexcharts.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:22	11334/11334	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e2d-2c46%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/core/app.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/core/app.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:22	615/615	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e29-267%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/notification-sidebar.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/notification-sidebar.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:22	8964/8964	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e28-2304%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/customizer.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/customizer.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:23	217/217	---M--	200	added ('OK')	application/javascript	etag:%225ed53e28-d9%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/scroll-top.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/scroll-top.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:23	5216/5216	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e2b-1460%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/dashboard2.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/dashboard2.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:23	259/259	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd91471-103%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/assets/js/scripts.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/assets/js/scripts.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dashboard2.html)
08:06:24	29500/29500	---M--	200	added ('OK')	application/font-woff	etag:%225dd91471-733c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/feather/fonts/feather.woff?t=1525787366991	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/feather/fonts/feathere8ab.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/feather/style.min.css)
08:06:24	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dd91471-8aba%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/simple-line-icons/style.min.css)
08:06:25	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225dd91471-8aba%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot?	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/fonts/simple-line-icons/style.min.css)
08:06:25	709/709	---M--	200	added ('OK')	image/png	etag:%225ed37e3f-2c5%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/datatables/details_open.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/datatables/details_open.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/components.min.css)
08:06:25	686/686	---M--	200	added ('OK')	image/png	etag:%225ed37e3f-2ae%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/datatables/details_close.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/datatables/details_close.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/components.min.css)
08:06:26	15269/15269	---MCZ	200	added ('OK')	text/css	etag:W/%225ed37e3f-3ba5%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/app-chat.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/app-chat.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:26	30232/30232	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-7618%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-2.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-2.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:27	23878/23878	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-5d46%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-8.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-8.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:27	21402/21402	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-539a%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-9.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-9.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:27	25716/25716	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-6474%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-4.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-4.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:28	23887/23887	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-5d4f%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-14.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:28	1335/1335	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e28-537%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/app-chat.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/app-chat.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-chat.html)
08:06:28	13678/13678	---MCZ	200	added ('OK')	text/css	etag:W/%225ed37e3f-356e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/swiper.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/swiper.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:28	1380/1380	---MCZ	200	added ('OK')	text/css	etag:W/%225e4e650d-564%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/page-user-profile.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/page-user-profile.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:29	27155/27155	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-6a13%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-10.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-10.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:29	27556/27556	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-6ba4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-24.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-24.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:30	368307/368307	---M--	200	added ('OK')	image/jpeg	etag:%225e2feb7a-59eb3%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/profile-image.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/profile-image.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:30	21351/21351	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-5367%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-19.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-19.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:30	73710/73710	---M--	200	added ('OK')	image/jpeg	etag:%225dd91471-11fee%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-15.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-15.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:30	25876/25876	---M--	200	added ('OK')	image/jpeg	etag:%225e2feb7a-6514%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-1.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-1.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:31	29768/29768	---M--	200	added ('OK')	image/jpeg	etag:%225e2feb7a-7448%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-2.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-2.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:31	40042/40042	---M--	200	added ('OK')	image/jpeg	etag:%225e2feb7a-9c6a%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-3.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-3.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:32	130145/130145	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-1fc61%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-7.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-7.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:33	153793/153793	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-258c1%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-8.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-8.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:33	176408/176408	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-2b118%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-6.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-6.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:33	112979/112979	---M--	200	added ('OK')	image/jpeg	etag:%225e4e22ab-1b953%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-9.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/profile/profile-portrait-9.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:34	38926/38926	---M--	200	added ('OK')	image/jpeg	etag:%225dd91471-980e%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-28.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-28.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:34	18205/18205	---M--	200	added ('OK')	image/jpeg	etag:%225dd91471-471d%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-24.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-24.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:34	14387/14387	---M--	200	added ('OK')	image/jpeg	etag:%225dd91471-3833%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-34.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-34.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:34	31721/31721	---M--	200	added ('OK')	image/jpeg	etag:%225dd91471-7be9%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-21.jpg	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/banner/banner-21.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:35	26579/26579	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-67d3%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-12.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-12.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:35	28225/28225	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-6e41%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-18.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/portrait/small/avatar-s-18.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:35	140852/140852	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed37e3f-22634%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/swiper.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/swiper.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:36	192/192	---M--	200	added ('OK')	application/javascript	etag:%225ed53e2c-c0%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/page-user-profile.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/page-user-profile.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/page-user-profile.html)
08:06:36	21121/21121	---MCZ	200	added ('OK')	text/css	etag:W/%225dd91471-5281%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/katex.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/katex.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:36	781/781	---MCZ	200	added ('OK')	text/css	etag:W/%225dd91471-30d%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/monokai-sublime.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/monokai-sublime.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:37	24744/24744	---MCZ	200	added ('OK')	text/css	etag:W/%225dd91471-60a8%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/quill.snow.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/quill.snow.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:37	25274/25274	---MCZ	200	added ('OK')	text/css	etag:W/%225dd91471-62ba%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/quill.bubble.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/css/quill.bubble.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:37	7229/7229	---MCZ	200	added ('OK')	text/css	etag:W/%225ed50518-1c3d%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/app-email.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/app-email.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:38	116278/116278	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd91471-1c636%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/katex.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/katex.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:38	49988/49988	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd91471-c344%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/highlight.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/highlight.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:39	215311/215311	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4e22ab-3490f%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/quill.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/vendors/js/quill.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:39	3006/3006	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed53e29-bbe%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/app-email.min.js	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/js/app-email.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/app-email.html)
08:06:39	1906/1906	---MCZ	200	added ('OK')	text/css	etag:W/%225ed37e3f-772%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/authentication.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/authentication.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/auth-login.html)
08:06:40	2482/2482	---MCZ	200	added ('OK')	text/css	etag:W/%225ed37e3f-9b2%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/dashboard1.min.css	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/css/pages/dashboard1.min.css	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/index.html)
08:06:40	124473/124473	---M--	200	added ('OK')	image/png	etag:%225e2feb7a-1e639%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/gallery/login.png	C:/Users/Administrator/Downloads/mre/pixinvent.com/apex-angular-4-bootstrap-admin-template/app-assets/img/gallery/login.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/auth-login.html)
